timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787168474.470521,242.000184,1,267746.0,2285438.0,939.0,0.0,14048.0,188.0,
1787168475.470417,243.000080,1,268972.0,2294522.0,934.0,0.0,14118.0,188.0,
1787168476.470420,244.000082,1,270197.0,2304371.0,943.0,0.0,14178.0,188.0,
1787168477.470414,245.000077,1,271387.0,2313463.0,944.0,0.0,14240.0,188.0,
1787168478.470411,246.000073,1,272457.0,2323334.0,942.0,0.0,14299.0,188.0,
1787168479.470407,247.000070,1,273607.0,2332438.0,946.0,0.0,14351.0,188.0,
1787168480.470408,248.000071,1,274554.0,2342315.0,947.0,0.0,14403.0,188.0,
1787168481.470412,249.000074,1,275479.0,2351432.0,942.0,0.0,14457.0,188.0,
1787168482.470410,250.000072,1,276611.0,2360519.0,937.0,0.0,14525.0,188.0,
1787168483.470411,251.000073,1,277820.0,2370379.0,945.0,0.0,14581.0,188.0,
1787168484.470411,252.000073,1,278780.0,2379501.0,942.0,0.0,14631.0,188.0,
1787168485.470410,253.000073,1,279610.0,2388630.0,941.0,0.0,14675.0,188.0,
1787168486.470411,254.000073,1,280571.0,2398503.0,942.0,0.0,14730.0,188.0,
1787168487.470411,255.000074,1,281761.0,2407595.0,942.0,0.0,14792.0,188.0,
1787168488.470410,256.000072,1,283269.0,2416647.0,939.0,0.0,14875.0,188.0,
1787168489.470415,257.000077,1,284508.0,2426508.0,942.0,0.0,14935.0,188.0,
1787168490.470415,258.000078,1,285677.0,2435596.0,937.0,0.0,15003.0,188.0,
1787168491.470416,259.000079,1,286811.0,2445461.0,941.0,0.0,15059.0,188.0,
1787168492.470417,260.000080,1,287657.0,2454591.0,945.0,0.0,15099.0,188.0,
1787168493.470417,261.000080,1,288529.0,2463718.0,947.0,0.0,15143.0,188.0,
1787168494.470414,262.000077,1,289701.0,2473575.0,942.0,0.0,15211.0,188.0,
1787168495.470419,263.000082,1,290661.0,2482679.0,942.0,0.0,15265.0,188.0,
1787168496.470435,264.000098,1,291923.0,2491762.0,941.0,0.0,15332.0,188.0,
1787168497.470421,265.000083,1,293184.0,2501622.0,943.0,0.0,15393.0,188.0,
1787168498.470415,266.000077,1,294298.0,2510717.0,944.0,0.0,15453.0,188.0,
1787168499.470423,267.000086,1,295407.0,2519806.0,938.0,0.0,15521.0,188.0,
1787168500.470420,268.000082,1,296540.0,2529683.0,943.0,0.0,15572.0,188.0,
1787168501.470417,269.000080,1,297581.0,2538783.0,940.0,0.0,15632.0,188.0,
1787168502.470451,270.000113,1,299055.0,2548327.0,946.0,0.0,15710.0,188.0,
1787168503.470436,271.000098,1,299980.0,2557733.0,940.0,0.0,15756.0,188.0,
1787168504.470472,272.000134,1,301095.0,2567597.0,940.0,0.0,15817.0,188.0,
1787168505.470416,273.000078,1,302039.0,2576720.0,943.0,0.0,15861.0,188.0,
1787168506.470433,274.000096,1,303184.0,2585800.0,939.0,0.0,15931.0,188.0,
1787168507.470470,275.000133,1,304295.0,2595671.0,939.0,0.0,15988.0,188.0,
1787168508.470415,276.000077,1,305363.0,2604763.0,936.0,0.0,16052.0,188.0,
1787168509.470411,277.000073,1,306400.0,2613877.0,945.0,0.0,16097.0,188.0,
1787168510.470426,278.000089,1,307647.0,2623731.0,942.0,0.0,16164.0,188.0,
1787168511.470484,279.000146,1,308915.0,2632810.0,946.0,0.0,16229.0,188.0,
1787168512.470426,280.000089,1,309973.0,2642683.0,942.0,0.0,16288.0,188.0,
1787168513.470421,281.000084,1,311143.0,2651783.0,942.0,0.0,16347.0,188.0,
1787168514.470417,282.000080,1,312287.0,2661642.0,940.0,0.0,16410.0,188.0,
1787168515.470408,283.000070,1,313229.0,2670760.0,944.0,0.0,16456.0,188.0,
1787168516.470395,284.000058,1,314271.0,2679868.0,945.0,0.0,16509.0,188.0,
1787168517.470397,285.000060,1,315385.0,2689731.0,944.0,0.0,16569.0,188.0,
1787168518.470397,286.000059,1,316289.0,2698850.0,941.0,0.0,16621.0,188.0,
1787168519.470398,287.000061,1,317341.0,2707943.0,941.0,0.0,16682.0,188.0,
1787168520.470397,288.000059,1,318507.0,2717807.0,944.0,0.0,16740.0,188.0,
1787168521.470398,289.000061,1,319487.0,2726920.0,941.0,0.0,16793.0,188.0,
1787168522.470396,290.000059,1,320656.0,2736019.0,935.0,0.0,16859.0,188.0,
1787168523.470397,291.000059,1,321943.0,2745874.0,941.0,0.0,16918.0,188.0,
1787168524.470398,292.000061,1,322904.0,2754980.0,946.0,0.0,16969.0,188.0,
1787168525.470396,293.000059,1,324284.0,2764822.0,940.0,0.0,17045.0,188.0,
1787168526.470395,294.000058,1,325350.0,2773914.0,948.0,0.0,17100.0,188.0,
1787168527.470397,295.000059,1,326278.0,2783037.0,939.0,0.0,17152.0,188.0,
1787168528.470396,296.000059,1,327547.0,2792893.0,943.0,0.0,17214.0,188.0,
1787168529.470396,297.000058,1,328604.0,2801989.0,939.0,0.0,17275.0,188.0,
1787168530.470396,298.000058,1,329729.0,2811855.0,942.0,0.0,17334.0,188.0,
1787168531.470397,299.000060,1,330617.0,2820972.0,941.0,0.0,17384.0,188.0,
1787168532.470397,300.000060,1,331766.0,2830066.0,941.0,0.0,17445.0,188.0,
1787168533.470397,301.000059,1,332967.0,2839928.0,943.0,0.0,17504.0,188.0,
1787168534.470397,302.000060,1,333834.0,2849045.0,934.0,0.0,17561.0,188.0,
1787168535.470397,303.000059,1,335100.0,2858132.0,945.0,0.0,17617.0,188.0,
1787168536.470396,304.000058,1,336195.0,2867999.0,938.0,0.0,17683.0,188.0,
1787168537.470395,305.000058,1,337463.0,2877092.0,945.0,0.0,17737.0,188.0,
1787168538.470397,306.000059,1,338424.0,2886958.0,941.0,0.0,17800.0,188.0,
1787168539.470397,307.000060,1,339709.0,2896042.0,944.0,0.0,17864.0,188.0,
1787168540.470398,308.000061,1,340748.0,2905145.0,945.0,0.0,17919.0,188.0,
1787168541.470409,309.000072,1,341615.0,2915039.0,939.0,0.0,17967.0,188.0,
1787168542.470412,310.000074,1,342860.0,2924121.0,937.0,0.0,18036.0,188.0,
