timestamp_unix,elapsed_s,scrape_ok,prompt_tokens_total,generation_tokens_total,requests_running,requests_waiting,requests_finished_total,requests_error_total,error
1787618071.280015,285.000073,1,98210.0,642454.0,126.0,0.0,5674.0,0.0,
1787618072.280010,286.000068,1,98641.0,644695.0,123.0,0.0,5702.0,0.0,
1787618073.280100,287.000159,1,99018.0,647077.0,123.0,0.0,5722.0,0.0,
1787618074.280034,288.000093,1,99309.0,649440.0,121.0,0.0,5742.0,0.0,
1787618075.280012,289.000071,1,99750.0,651936.0,127.0,0.0,5762.0,0.0,
1787618076.280024,290.000082,1,100006.0,654239.0,126.0,0.0,5778.0,0.0,
1787618077.280015,291.000074,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618078.280016,292.000074,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618079.280014,293.000072,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618080.280013,294.000072,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618081.280013,295.000071,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618082.280071,296.000130,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618083.280012,297.000070,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618084.280013,298.000072,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618085.280092,299.000150,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618086.280019,300.000077,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618087.280249,301.000308,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618088.280089,302.000148,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618089.280068,303.000127,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618090.280015,304.000074,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618091.280090,305.000149,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618092.280013,306.000071,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618093.280013,307.000071,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618094.280013,308.000071,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618095.280015,309.000074,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618096.280030,310.000088,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618097.280011,311.000069,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618098.280015,312.000074,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618099.280015,313.000073,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618100.280021,314.000080,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618101.280048,315.000107,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
1787618102.280006,316.000064,1,100198.0,655172.0,125.0,0.0,5790.0,0.0,
